Cocos Islands,COC,Agent (Rural),CB,Community Services Centre ; Bantam Village,Cocos Islands,6799,WA,Community Services Centre Jalan Bunga Mawar Home Island Cocos Islands WA 6799,Sun:Closed;Mon:8:00 to 12:00;Tue:8:00 to 12:00;Wed:8:00 to 12:00;Thu:8:00 to 12:00;Fri:8:00 to 12:00;Sat:Closed;,96.89714,-12.11643
Collinsville,444,Agent (Rural),CB,Collinsville Community Hub; 81 Garrick St,Collinsville,4804,QLD,PO Box 197 Collinsville Qld 4804,Sun:Closed;Mon:9:30 to 1:30;Tue:9:30 to 1:30;Wed:9:30 to 1:30;Thu:9:30 to 1:30;Fri:9:30 to 1:30;Sat:Closed;,147.83852,-20.54552
Condobolin,26G,Agent (Rural),CB,Lachlan Enterprise Centre; 18 William St,Condobolin,2877,NSW,Lachlan Enterprise Centre 18 William St Condobolin NSW 2877,Sun:Closed;Mon:9:00 to 1:30;Tue:9:00 to 1:30;Wed:9:00 to 1:30;Thu:9:00 to 1:30;Fri:9:00 to 1:30;Sat:Closed;,147.14687,-33.08943
Coonabarabran,241,Agent (Rural),CB,Warrumbungle Community Care Centre; 27-29 Johns St,Coonabarabran,2357,NSW,PO Box 191 Coonabarabran NSW 2357,Sun:Closed;Mon:9:00 to 12:30;Tue:9:00 to 12:30;Wed:9:00 to 12:30;Thu:9:00 to 12:30;Fri:9:00 to 12:30;Sat:Closed;,149.27874,-31.27604
Coonamble - RTC,2IJ,Agent (Rural),CB,Coonamble RTC; 26 Castlereagh St,Coonamble,2829,NSW,PO Box 52 Coonamble NSW 2829,Sun:Closed;Mon:9:30 to 12:30;Tue:9:30 to 12:30;Wed:9:30 to 12:30;Thu:9:30 to 12:30;Fri:9:30 to 12:30;Sat:Closed;,148.3885,-30.9526
Cootamundra,246,Agent (Rural),CB,148 Parker St,Cootamundra,2590,NSW,148 Parker St Cootamundra NSW 2590,Sun:Closed;Mon:9:30 to 2:30;Tue:9:30 to 2:30;Wed:9:30 to 2:30;Thu:9:30 to 2:30;Fri:9:30 to 2:30;Sat:Closed;,148.02435,-34.64179
Corowa,2G8,Agent (Rural),CB,Shop 9; Corowa Arcade; 113 Sanger St,Corowa,2646,NSW,Intereach PO Box 501 Deniliquin NSW 2710,Sun:Closed;Mon:9:00 to 4:30(Closed12:30 to 1:30);Tue:9:00 to 4:30(Closed12:30 to 1:30);Wed:Closed;Thu:9:00 to 4:30(Closed12:30 to 1:30);Fri:9:00 to 4:30(Closed12:30 to 1:30);Sat:Closed;,146.39126,-35.99796
Cowes,CWS,Agent (Rural),CB,Phillip Island Community & Learning Centre; 56 Church St,Cowes,3922,VIC,56 Church St Cowes VIC 3922,Sun:Closed;Mon:9:45 to 2:15;Tue:9:45 to 2:15;Wed:9:45 to 2:15;Thu:9:45 to 2:15;Fri:9:45 to 2:15;Sat:Closed;,145.23588,-38.4802
Crookwell,212,Agent (Rural),CB,48 Denison St,Crookwell,2583,NSW,Neighbourhood Centre 48 Denison St Crookwell NSW 2583,Sun:Closed;Mon:10:30 to 12:00;Tue:10:30 to 12:00;Wed:10:30 to 12:00;Thu:10:30 to 12:00;Fri:10:30 to 12:00;Sat:Closed;,149.47052,-34.45952
Crows Nest,4RS,Agent (Rural),CB,Heritage Community Branch; 16 Charlotte St,Crows Nest,4355,QLD,Heritage Community Branch 16 Charlotte St Crows Nest QLD 4355,Sun:Closed;Mon:9:30 to 4:30;Tue:9:30 to 4:30;Wed:9:30 to 4:30;Thu:9:30 to 4:30;Fri:9:30 to 4:30;Sat:Closed;,152.01774,-27.28174
Culcairn,2LI,Agent (Rural),CB,Culcairn Rural Transaction Centre; 40 Balfour St,Culcairn,2660,NSW,PO Box 99  Holbrook NSW 2644,Sun:Closed;Mon:8:30 to 5:00;Tue:8:30 to 5:00;Wed:8:30 to 5:00;Thu:8:30 to 5:00;Fri:8:30 to 5:00;Sat:Closed;,147.0364,-35.6678
Daylesford,306,Agent (Rural),CB,13 Hospital St,Daylesford,3460,VIC,C/- Ballarat CSC PO Box 298 Ballarat VIC 3350,Sun:Closed;Mon:9:00 to 4:30;Tue:9:00 to 4:30;Wed:9:00 to 4:30;Thu:9:00 to 4:30;Fri:9:00 to 4:30;Sat:Closed;,144.14905,-37.32928
Deloraine,701,Agent (Rural),CB,8 Emu Bay Rd,Deloraine,7304,TAS,Service Tasmania Shop 8 Emu Bay Rd Deloraine TAS 7304,Sun:Closed;Mon:9:30 to 4:30(Closed1:00 to 1:30);Tue:9:30 to 4:30(Closed1:00 to 1:30);Wed:9:30 to 4:30(Closed1:00 to 1:30);Thu:9:30 to 4:30(Closed1:00 to 1:30);Fri:9:30 to 4:30(Closed1:00 to 1:30);Sat:Closed;,146.50137,-41.6485
Denham,63Y,Agent (Rural),CB,Shark Bay Community Resource Centre; 67 Knight Tce,Denham,6537,WA,PO Box 58 Denham WA 6537,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,113.53578,-25.92862
Denmark,673,Agent (Rural),CB,56 Strickland St,Denmark,6333,WA,PO Box 293 Denmark WA 6333,Sun:Closed;Mon:9:30 to 4:30;Tue:9:30 to 4:30;Wed:9:30 to 4:30;Thu:9:30 to 4:30;Fri:9:30 to 4:30;Sat:Closed;,117.228,-34.994
Dirranbandi,47R,Agent (Rural),CB,Railway St,Dirranbandi,4486,QLD,PO Box 319 Dirranbandi QLD 4486,Sun:Closed;Mon:10:00 to 4:00(Closed12:30 to 1:30);Tue:10:00 to 4:00(Closed12:30 to 1:30);Wed:10:00 to 4:00(Closed12:30 to 1:30);Thu:10:00 to 4:00(Closed12:30 to 1:30);Fri:10:00 to 4:00(Closed12:30 to 1:30);Sat:Closed;,148.22516,-28.58523
Donald,307,Agent (Rural),CB,31 Woods St,Donald,3480,VIC,PO Box 92 Donald VIC 3480,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,142.9819,-36.369
Dongara,6EF,Agent (Rural),CB,11 Moreton Tce,Dongara,6525,WA,Dongara Community Resource Centre 11 Moreton Tce Dongara WA 6525,Sun:Closed;Mon:9:00 to 11:30;Tue:9:00 to 11:30;Wed:9:00 to 11:30;Thu:9:00 to 11:30;Fri:9:00 to 11:30;Sat:Closed;,114.9325,-29.2513
Dorrigo,249,Agent (Rural),CB,Dorrigo Government Access Centre; Beeck St,Dorrigo,2453,NSW,Beech St Dorrigo NSW 2453,Sun:Closed;Mon:9:30 to 3:00(Closed12:30 to 1:30);Tue:9:30 to 3:00(Closed12:30 to 1:30);Wed:9:30 to 3:00(Closed12:30 to 1:30);Thu:9:30 to 4:30(Closed12:30 to 1:30);Fri:9:30 to 4:30(Closed12:30 to 1:30);Sat:Closed;,152.71431,-30.34074
Dover,7AR,Agent (Rural),CB,Dovers Old Schoolhouse; Main Rd,Dover,7117,TAS,Far South Community Association Inc PO Box 45 DOVER  TAS  7117,Sun:Closed;Mon:10:00 to 2:00;Tue:10:00 to 2:00;Wed:10:00 to 2:00;Thu:10:00 to 2:00;Fri:10:00 to 2:00;Sat:11:00 to 2:00;,147.0152,-43.3141
Dungog,2F7,Agent (Rural),CB,Dungog Information and Neighbourhood Services; 103 Dowling St,Dungog,2420,NSW,Dungog Information & Neighbourhood Service Inc 103 Dowling St Dungog NSW 2420,Sun:Closed;Mon:9:00 to 1:00;Tue:9:00 to 1:00;Wed:9:00 to 1:00;Thu:9:00 to 1:00;Fri:9:00 to 1:00;Sat:Closed;,151.7572,-32.4042
Dunolly,3Q7,Agent (Rural),CB,Dunolly Rural Transaction Centre; 109 Broadway,Dunolly,3472,VIC,Dunolly Rural Transaction Centre 109 Broadway Dunolly VIC 3472,Sun:Closed;Mon:10:00 to 5:00;Tue:10:00 to 5:00;Wed:10:00 to 5:00;Thu:10:00 to 5:00;Fri:10:00 to 5:00;Sat:Closed;,143.7317,-36.8598
Eden,213,Agent (Rural),CB,Eden Community Access Centre; 116 Imlay St,Eden,2551,NSW,116 Imlay St (Cnr Mitchell and Imlay Sts) Eden NSW 2551,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,149.9043,-37.0615
Edenhope,308,Agent (Rural),CB,Wimmera Shire Office; 49 Elizabeth St,Edenhope,3318,VIC,PO Box 201 Edenhope VIC 3318,Sun:Closed;Mon:8:30 to 5:00;Tue:8:30 to 5:00;Wed:8:30 to 5:00;Thu:8:30 to 5:00;Fri:8:30 to 5:00;Sat:Closed;,141.38469,-36.93186
Esk,42R,Agent (Rural),CB,Shop 7; Colonial Plaza; Ipswich St,Esk,4312,QLD,PO Box 111 Esk QLD 4312,Sun:Closed;Mon:8:30 to 12:30;Tue:8:30 to 12:15;Wed:8:30 to 12:15;Thu:8:30 to 12:15;Fri:8:30 to 12:15;Sat:Closed;,152.55106,-27.11507
Euroa,EUR,Agent (Rural),CB,46-50 Binney St,Euroa,3666,VIC,Euroa Community Education Centre 46-50 Binney Street Euroa VIC 3666,Sun:Closed;Mon:9:30 to 4:30;Tue:9:30 to 4:30;Wed:9:30 to 4:30;Thu:9:30 to 4:30;Fri:9:30 to 4:30;Sat:Closed;,145.5697,-36.75
Evans Head,276,Agent (Rural),CB,Shop 4; Johnnys Arcade; 6 Oak St,Evans Head,2473,NSW,PO Box 163 Evans Head NSW 2473,Sun:Closed;Mon:10:00 to 2:00;Tue:10:00 to 2:00;Wed:10:00 to 2:00;Thu:10:00 to 2:00;Fri:10:00 to 2:00;Sat:Closed;,153.43154,-29.112
Exmouth,661,Agent (Rural),CB,12 Learmonth St,Exmouth,6707,WA,PO Box 674 Exmouth WA 6707,Sun:Closed;Mon:9:00 to 11:30;Tue:9:00 to 11:30;Wed:9:00 to 11:30;Thu:9:00 to 11:30;Fri:9:00 to 11:30;Sat:Closed;,114.12356,-21.92898
Forbes,2FU,Agent (Rural),CB,4 Victoria Lane,Forbes,2871,NSW,136 Lachlan Street Forbes NSW 2871,Sun:Closed;Mon:9:00 to 1:00;Tue:9:00 to 1:00;Wed:9:00 to 1:00;Thu:9:00 to 1:00;Fri:9:00 to 1:00;Sat:Closed;,148.0081,-33.3868
Foster (Agent),3OW,Agent (Rural),CB,Cnr Station Rd & Court St,Foster,3960,VIC,PO Box 176 Foster VIC 3960,Sun:Closed;Mon:Closed;Tue:10:00 to 3:00;Wed:Closed;Thu:10:00 to 3:00;Fri:Closed;Sat:Closed;,146.15743,-38.76876
Gatton,40R,Agent (Rural),CB,Lockyer Information & Neighbourhood Centre; 14 Crescent St,Gatton,4343,QLD,Lockyer Information & Neighbourhood Centre Post Office Box 305 Gatton QLD 4343,Sun:Closed;Mon:8:30 to 4:00(Closed12:30 to 1:00);Tue:8:30 to 4:00(Closed12:30 to 1:00);Wed:8:30 to 4:00(Closed12:30 to 1:00);Thu:8:30 to 4:00(Closed12:30 to 1:00);Fri:8:30 to 4:00(Closed12:30 to 1:00);Sat:Closed;,152.27677,-27.55484
Gayndah,499,Agent (Rural),CB,Gayndah Shire Council; 36 Capper St,Gayndah,4625,QLD,PO Box 390 Gayndah QLD 4625,Sun:Closed;Mon:10:00 to 4:00(Closed12:30 to 1:30);Tue:10:00 to 4:00(Closed12:30 to 1:30);Wed:10:00 to 4:00(Closed12:30 to 1:30);Thu:10:00 to 4:00(Closed12:30 to 1:30);Fri:10:00 to 4:00(Closed12:30 to 1:30);Sat:Closed;,151.6109,-25.6259
George Town,7II,Agent (Rural),CB,16-18 Anne St,George Town,7253,TAS,Service Tasmania Shop George Town Council Chambers 16-18 Anne St George Town TAS 7253,Sun:Closed;Mon:10:00 to 4:30;Tue:10:00 to 4:30;Wed:10:00 to 4:30;Thu:10:00 to 4:30;Fri:10:00 to 4:30;Sat:Closed;,146.80135,-41.06516
Gilgandra,216,Agent (Rural),CB,20 Miller St,Gilgandra,2827,NSW,Government Access Centre 20 Miller St Gilgandra NSW 2827,Sun:Closed;Mon:8:30 to 4:00;Tue:8:30 to 4:00;Wed:8:30 to 4:00;Thu:8:30 to 4:00;Fri:8:30 to 4:00;Sat:Closed;,148.6689,-31.7119
Gloucester,239,Agent (Rural),CB,14 Queen St,Gloucester,2422,NSW,C/- 14 Queen Street Gloucester NSW 2422,Sun:Closed;Mon:8:30 to 1:30;Tue:8:30 to 1:30;Wed:8:30 to 1:30;Thu:8:30 to 1:30;Fri:8:30 to 12:30;Sat:Closed;,151.96007,-32.0057
Gnowangerup,656,Agent (Rural),CB,Yougenup Centre; Yougenup Rd,Gnowangerup,6335,WA,PO Box 51 Gnowangerup WA 6335,Sun:Closed;Mon:9:00 to 11:00;Tue:9:00 to 11:00;Wed:9:00 to 11:00;Thu:9:00 to 11:00;Fri:9:00 to 11:00;Sat:Closed;,118.00811,-33.93742
Grantville,332,Agent (Rural),CB,Bass Coast Shire Council; 1504-1510 Bass Hwy,Grantville,3984,VIC,PO Box 118 Wonthaggi 3995,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,145.5306,-38.4068
Grenfell,278,Agent (Rural),CB,Grenfell Court House; Camp St,Grenfell,2810,NSW,Grenfell Government Access Centre Grenfell Court House Camp St Grenfell NSW 2810,Sun:Closed;Mon:Closed;Tue:Closed;Wed:9:00 to 4:00(Closed1:00 to 2:00);Thu:9:00 to 4:00(Closed1:00 to 2:00);Fri:9:00 to 4:00(Closed1:00 to 2:00);Sat:Closed;,148.15937,-33.8947
Gulargambone,28G,Agent (Rural),CB,Cnr Bourbah & Munnell Sts,Gulargambone,2828,NSW,Gulargambone Rural Transaction Centre Cnr Bourbah & Munnell Sts (PO Box 68) Gulargambone,Sun:Closed;Mon:10:00 to 12:00;Tue:10:00 to 12:00;Wed:10:00 to 12:00;Thu:10:00 to 12:00;Fri:10:00 to 12:00;Sat:Closed;,148.4712,-31.32966
Gundagai,203,Agent (Rural),CB,Rural Transaction Centre; Sheridan St,Gundagai,2722,NSW,Rural Transaction Centre Sheridan Street  Gundagai NSW 2722,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,148.10133,-35.06319
Hay,252,Agent (Rural),CB,Hay Library & Community Centre; 204-216 Lachlan St,Hay,2711,NSW,Hay Library and Community Centre Shop 3 204-216 Lachlan Street Hay NSW 2711,Sun:Closed;Mon:9:00 to 12:30;Tue:9:00 to 12:30;Wed:9:00 to 12:30;Thu:9:00 to 12:30;Fri:9:00 to 12:30;Sat:Closed;,144.84352,-34.5058
Heathcote,337,Agent (Rural),CB,McIvor Neighbourhood House; 39 Hospital St,Heathcote,3523,VIC,McIvor Neighbourhood House PO Box 749 Heathcote VIC 3523,Sun:Closed;Mon:12:00 to 3:00;Tue:12:00 to 3:00;Wed:12:00 to 3:00;Thu:12:00 to 3:00;Fri:12:00 to 3:00;Sat:Closed;,144.78799,-36.78548
Holbrook,264,Agent (Rural),CB,39 Young St,Holbrook,2644,NSW,PO Box 99 Holbrook NSW 2644,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,147.3122,-35.7244
Hughenden,452,Agent (Rural),CB,32 Stansfield St,Hughenden,4821,QLD,PO Box 129 Hughenden QLD 4821,Sun:Closed;Mon:9:00 to 12:30;Tue:9:30 to 12:30;Wed:9:30 to 12:30;Thu:9:30 to 12:30;Fri:Closed;Sat:Closed;,144.19479,-20.85112
Inglewood,496,Agent (Rural),CB,53 Albert St,Inglewood,4387,QLD,53 Albert St Inglewood QLD 4387,Sun:Closed;Mon:9:00 to 4:30;Tue:9:00 to 4:30;Wed:9:00 to 4:30;Thu:9:00 to 4:30;Fri:9:00 to 4:30;Sat:Closed;,151.0815,-28.4154
Jindabyne,2UK,Agent (Rural),CB,Shop 1 Town Centre; Raine & Horne Real Estate; Kosciusko Rd,Jindabyne,2627,NSW,P O Box 815 Jindabyne NSW 2627,Sun:Closed;Mon:1:30 to 3:00;Tue:1:30 to 3:00;Wed:1:30 to 3:00;Thu:1:30 to 3:00;Fri:1:30 to 3:00;Sat:Closed;,148.62353,-36.4155
Junee,247,Agent (Rural),CB,Junee Shire Council; Belmore St,Junee,2663,NSW,Junee Shire Council Chambers Belmore St Junee NSW 2663,Sun:Closed;Mon:9:00 to 4:30;Tue:9:00 to 4:30;Wed:9:00 to 4:30;Thu:9:00 to 4:30;Fri:9:00 to 4:30;Sat:Closed;,147.587,-34.8718
Jurien Bay,6EQ,Agent (Rural),CB,96 Bashford St,Jurien Bay,6516,WA,PO Box 384 Jurien Bay WA 6516,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,115.03562,-30.31032
Kalbarri,6EZ,Agent (Rural),CB,Shop 5 Lot; 535 Hackney St,Kalbarri,6536,WA,PO Box 68 Kalbarri WA 6536,Sun:Closed;Mon:10:00 to 11:00;Tue:10:00 to 11:00;Wed:10:00 to 11:00;Thu:10:00 to 11:00;Fri:10:00 to 11:00;Sat:Closed;,114.16549,-27.71184
Katanning,654,Agent (Rural),CB,16 Albion St,Katanning,6317,WA,PO Box 907 Katanning WA 6317,Sun:Closed;Mon:9:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,117.55521,-33.69249
Keith,511,Agent (Rural),CB,Tatiara District Council Office; 34 Hender St,Keith,5267,SA,Tatiara District Council Office 34 Hender St Keith SA 5267,Sun:Closed;Mon:9:00 to 4:30(Closed1:00 to 1:30);Tue:9:00 to 4:30(Closed1:00 to 1:30);Wed:9:00 to 4:30(Closed1:00 to 1:30);Thu:9:00 to 4:30(Closed1:00 to 1:30);Fri:9:00 to 4:30(Closed1:00 to 1:30);Sat:Closed;,140.60746,-36.20586
Kerang,KER,Agent (Rural),CB,Mallee Family Care; 3 Scoresby St,Kerang,3579,VIC,Mallee Family Care 3 Scoresby St Kerang VIC 3579,Sun:Closed;Mon:12:00 to 4:00;Tue:12:00 to 4:00;Wed:12:00 to 4:00;Thu:12:00 to 4:00;Fri:12:00 to 4:00;Sat:Closed;,144.003,-35.71
Kilkivan,4JE,Agent (Rural),CB,26 Bligh St,Kilkivan,4600,QLD,PO Box 216 Gympie QLD  4570,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,152.24141,-26.08551
Kingscote,506,Agent (Rural),CB,22 Telegraph Rd,Kingscote,5223,SA,Finding Workable Solutions PO Box 560 Kingscote  SA  5223,Sun:Closed;Mon:10:00 to 1:00;Tue:10:00 to 1:00;Wed:2:00 to 5:00;Thu:10:00 to 1:00;Fri:10:00 to 1:00;Sat:Closed;,137.63551,-35.6529
Korumburra,38B,Agent (Rural),CB,Milpara Community House; 21 Shellcotts Rd,Korumburra,3950,VIC,PO Box 136 Korumburra VIC 3950,Sun:Closed;Mon:Closed;Tue:10:00 to 2:00;Wed:10:00 to 1:00;Thu:10:00 to 1:00;Fri:Closed;Sat:Closed;,145.79155,-38.42179
Kyabram,3C0,Agent (Rural),CB,Kyabram Community & Learning Centre; 21-25 Lake Rd,Kyabram,3620,VIC,Kyabram Learning Centre Lake Rd Kyabram VIC 3620,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,145.04581,-36.31641
Kyneton,KYN,Agent (Rural),CB,47 High St,Kyneton,3444,VIC,PO Box 220 Bendigo VIC 3550,Sun:Closed;Mon:9:00 to 1:30;Tue:9:00 to 1:30;Wed:9:00 to 1:30;Thu:9:00 to 1:30;Fri:9:00 to 1:30;Sat:Closed;,144.45522,-37.25002
Kyogle,251,Agent (Rural),CB,68 Groom St,Kyogle,2474,NSW,PO Box 44 Kyogle NSW 2474,Sun:Closed;Mon:9:00 to 1:00;Tue:9:00 to 1:00;Wed:9:00 to 1:00;Thu:9:00 to 1:00;Fri:9:00 to 1:00;Sat:Closed;,153.00505,-28.62013
Laidley,4IE,Agent (Rural),CB,Laidley Community Centre; 13 Mary St,Laidley,4341,QLD,DHS Centrelink Rural Agent C/O Laidley Community Centre 13 Mary St  Laidley QLD 4341,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 3:30;Wed:9:00 to 3:00;Thu:9:00 to 3:00;Fri:9:00 to 4:00;Sat:Closed;,152.39385,-27.63961
Lake Cargelligo,242,Agent (Rural),CB,Lower Lachlan Community Services; 30 Foster St,Lake Cargelligo,2672,NSW,30 Foster St Lake Cargelligo NSW 2672,Sun:Closed;Mon:10:00 to 1:00;Tue:10:00 to 1:00;Wed:10:00 to 1:00;Thu:10:00 to 1:00;Fri:10:00 to 1:00;Sat:Closed;,146.37264,-33.21345
Lakes Entrance,305,Agent (Rural),CB,18-26 Jemmeson St,Lakes Entrance,3909,VIC,PO Box 429  Lakes Entrance  VIC  3909,Sun:Closed;Mon:8:30 to 1:00;Tue:8:30 to 1:00;Wed:8:30 to 1:00;Thu:8:30 to 1:00;Fri:8:30 to 1:00;Sat:Closed;,147.99823,-37.87421
Lancelin,687,Agent (Rural),CB,Lancelin Community Resource Centre; 117 Gingin Rd,Lancelin,6044,WA,Lancelin Community Resource Centre PO Box 30 Lancelin WA 6044,Sun:Closed;Mon:10:00 to 11:30;Tue:10:00 to 11:30;Wed:10:00 to 11:30;Thu:10:00 to 11:30;Fri:10:00 to 11:30;Sat:Closed;,115.33251,-31.01975
Leongatha,38J,Agent (Rural),CB,2 Michael Pl,Leongatha,3953,VIC,Citizens Advice Bureau 2 Michael Place Leongatha VIC 3953,Sun:Closed;Mon:9:00 to 1:00;Tue:9:00 to 1:00;Wed:9:00 to 1:00;Thu:9:00 to 1:00;Fri:9:00 to 1:00;Sat:Closed;,145.94428,-38.47472
Lorne,3TN,Agent (Rural),CB,Shop 8; Cumberland Complex; Mountjoy Pde,Lorne,3232,VIC,PO Box 228 Lorne VIC 3232,Sun:Closed;Mon:9:30 to 4:00;Tue:9:30 to 4:00;Wed:9:30 to 4:00;Thu:9:30 to 4:00;Fri:9:30 to 5:00;Sat:Closed;,143.9751,-38.54227
Lowood,4XC,Agent (Rural),CB,3 Michel St,Lowood,4311,QLD,3 Michel st Lowood QLD 4311,Sun:Closed;Mon:9:00 to 2:30;Tue:9:00 to 2:30;Wed:9:00 to 2:30;Thu:9:00 to 2:30;Fri:9:00 to 2:30;Sat:Closed;,152.58187,-27.4626
Maitland (SA),5I3,Agent (Rural),CB,3 Robert St,Maitland,5573,SA,Chatt Centre 3 Robert St Maitland SA 5573,Sun:Closed;Mon:10:00 to 4:00;Tue:10:00 to 4:00;Wed:10:00 to 4:00;Thu:10:00 to 4:00;Fri:10:00 to 4:00;Sat:Closed;,137.6725,-34.376
Mallacoota,313,Agent (Rural),CB,Mallacoota District Health & Support Service; Cnr Genoa Rd & Matson St,Mallacoota,3892,VIC,Mallacoota District Health & Support Service PO Box 200 Mallacoota VIC 3892,Sun:Closed;Mon:9:00 to 5:00(Closed1:00 to 2:00);Tue:9:00 to 5:00(Closed1:00 to 2:00);Wed:9:00 to 5:00(Closed1:00 to 2:00);Thu:Closed;Fri:9:00 to 1:00;Sat:Closed;,149.75051,-37.55899
Manilla,286,Agent (Rural),CB,Tamworth Regional Council Manilla Branch; 210 Manilla St,Manilla,2346,NSW,PO Box 555 Tamworth NSW 2340,Sun:Closed;Mon:8:30 to 4:30;Tue:8:30 to 4:30;Wed:8:30 to 4:30;Thu:8:30 to 4:30;Fri:8:30 to 4:30;Sat:Closed;,150.71939,-30.74645
Manjimup,653,Agent (Rural),CB,Manjimup Volunteer Resource Centre; 45 Rose St,Manjimup,6258,WA,Manjimup Volunteer Resource Centre PO Box 314 Manjimup WA 6258,Sun:Closed;Mon:9:00 to 3:30;Tue:9:00 to 3:30;Wed:9:00 to 3:30;Thu:9:00 to 3:30;Fri:9:00 to 3:30;Sat:Closed;,116.14523,-34.24031
Mannum,507,Agent (Rural),CB,71 Randell St,Mannum,5238,SA,Mid Murray Community Support Service 71 Randell Street Mannum SA 5238,Sun:Closed;Mon:10:00 to 4:00;Tue:10:00 to 4:00;Wed:10:00 to 4:00;Thu:10:00 to 4:00;Fri:10:00 to 4:00;Sat:Closed;,139.31305,-34.91258
Mansfield,36Z,Agent (Rural),CB,145 High St,Mansfield,3722,VIC,MACE Inc. PO Box 295 Mansfield VIC 3724,Sun:Closed;Mon:10:00 to 5:00;Tue:9:00 to 5:00;Wed:9:00 to 5:00;Thu:9:00 to 5:00;Fri:9:00 to 5:00;Sat:Closed;,146.08602,-37.0511
Margaret River,602,Agent (Rural),CB,Unit 5; Kip McGrath Education Centre; 145 Bussell Hwy,Margaret River,6285,WA,Kip McGrath Education Centre Unit 5 Wooditchup Centre Margaret River WA 6285,Sun:Closed;Mon:9:00 to 2:15;Tue:9:00 to 2:15;Wed:9:00 to 2:15;Thu:9:00 to 2:15;Fri:9:00 to 2:15;Sat:Closed;,115.341,-34.016
Merredin,657,Agent (Rural),CB,108 Barrack St,Merredin,6415,WA,108 Barrack Street Merredin WA 6415,Sun:Closed;Mon:9:30 to 1:00;Tue:9:30 to 1:00;Wed:9:30 to 1:00;Thu:9:30 to 1:00;Fri:9:30 to 1:00;Sat:Closed;,118.28062,-31.48186
Miles,449,Agent (Rural),CB,Murilla Community Centre; 73a Murilla St,Miles,4415,QLD,Murilla Community Centre 73A Murilla St Miles QLD 4415,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,150.18443,-26.66508
Millicent,510,Agent (Rural),CB,57-59 George St,Millicent,5280,SA,57-59 George St Millicent SA 5280,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:9:00 to 4:00;Sat:Closed;,140.3546,-37.5952
Millmerran,4A0,Agent (Rural),CB,Millmerran Community Support Service; 30 Campbell St,Millmerran,4357,QLD,Millmerran Community Support Service 30 Campbell St Millmerran QLD 4357,Sun:Closed;Mon:9:00 to 4:00(Closed12:30 to 1:30);Tue:9:00 to 4:00(Closed12:30 to 1:30);Wed:9:00 to 4:00(Closed12:30 to 1:30);Thu:9:00 to 4:00(Closed12:30 to 1:30);Fri:9:00 to 4:00(Closed12:30 to 1:30);Sat:Closed;,151.05,-28.083
Minlaton,5QO,Agent (Rural),CB,27 Main St,Minlaton,5575,SA,27 Main St Minlaton SA 5575,Sun:Closed;Mon:2:00 to 4:00;Tue:2:00 to 4:00;Wed:2:00 to 4:00;Thu:2:00 to 4:00;Fri:2:00 to 4:00;Sat:Closed;,137.59553,-34.77087
Monto,409,Agent (Rural),CB,Neighbourhood Centre; 7 Huxley St,Monto,4630,QLD,PO Box 97 Monto QLD 4630,Sun:Closed;Mon:9:00 to 4:00;Tue:9:00 to 4:00;Wed:9:00 to 4:00;Thu:9:00 to 4:00;Fri:Closed;Sat:Closed;,151.426,-25.019
